EIN	Name
522043180	COMMUNITY HEALTH INTEGRATED PARTNERSHIP INC
522045099	GRAPHIC COMMUNICATIONS NATIONAL HEALTH AND WELFARE FUND
522046500	UNIVERSITY OF MARYLAND SHORE REGIONAL HEALTH INC
522048606	INTERNTL CONSUMER PRODUCT HEALTH AND SAFETY ORG INC
522052354	SUBURBAN HOSPITAL HEALTHCARE SYSTEM INC
522060187	UNIVERSITY CORPORATION FOR ADVANCED INTERNET DEVELOPMENT
522061812	IBN SINA HEALTH FOUNDATION OF NORTH AMERICA INC
522063054	COLLEGE PARK CITY-UNIVERSITY PARTNERSHIP INC
522066024	FRIENDS OF YORK UNIVERSITY INC
522079827	CORPORATION FOR ADVANCEMENT OF MEDICAL TECHNOLOGIES INC
522087445	MEDSTAR HEALTH INC
522102558	NATIONAL INSTITUTE FOR HEALTH CARE MGMT RESEARCH AND EDUCATIONAL FOUNDATION
522104602	AFT HEALTHCARE MARYLAND
522106570	NATIONAL HEALTHY START ASSOCIATION
522111541	BALTIMORE JEWISH HEALTH FOUNDATION INC
522112460	INTERCHURCH MEDICAL ASSISTANCE INC
522122145	UNIVERSITY OF MARYLAND ORTHOPAEDIC ASSOCIATES PA
522124245	LAKE JACKSON EMERGENCY MEDICAL SERVICES INC
522125419	GOOD SAMARITAN HEALTH CENTERS INC
522125435	BEHAVIORAL HEALTH PARTNERS OF FREDERICK INC CO SHEPPARD AND ENOCH PRATT HOSPITAL
522128740	MARYLAND ASSEMBLY ON SCHOOL BASED HEALTH CARE
522132761	PENINSULA REGIONAL HEALTH SYSTEM INC
522132835	DISTRICT OF COLUMBIA COLLEGE ACCESS PROGRAM
522134317	COLLEGE ORIENTATION WORKSHOP INC
522140604	LIGHT HEALTH AND WELLNESS COMPREHENSIVE SERVICES INC
522143339	MONTGOMERY COUNTY FEDERATION OF FAM FOR CHILDRENS MENTAL HEALTH INC
522151998	DENTSVILLE VOLUNTEER EMS 7 AUX
522155155	AMERICAN FOUNDATION FOR ST GEORGE HOSPITAL INC
522155576	UNIVERSITY OF MARYLAND CHARLES REGIONAL HEALTH INC
522156892	PARTNERSHIP FOR A HEALTHIER CARROLL COUNTY
522167587	CHILDRENS HOSPITAL AT SINAI FOUNDATION INC
522169212	NATIONAL CENTER FOR HEALTH RESEARCH INC
522173223	MARYLAND CITIZENS HEALTH INITIATIVE EDUCATION FUND INC
522173382	MERCY HEALTH SERVICES INC
522173656	MERCY HEALTH FOUNDATION
522177891	UNITEDHEALTHCARE CHILDRENS FOUNDATION
522185437	ASSOCIATION OF MEDICAL DIAGNOSTIC MANUFACTURERS INC
522187972	NHCAA INSTITUTE FOR HEALTH CARE FRAUD PREVENTION
522194082	WARWICK MANOR BEHAVIORAL HEALTH INC
522208746	MARYLAND CITIZENS HEALTH INITIATIVE INC
522220700	MEDICAL FACULTY ASSOCIATES INC
522230932	MERCY HEALTH CLINIC
522232458	GEORGE MASON UNIVERSITY HILLEL
522237977	ST MARYS COLLEGE OF MARYLAND BOAT FOUNDATION INC
522238893	UNIV OF MD MEDICAL SYSTEM FOUNDATION INC
522241962	ACCESS TO RACIAL AND CULTURAL HEALTH INSTITUTE INC
522253225	COALITION TO PROTECT AMERICAS HEALTH CARE
522253960	HEALTHHIV
522257066	TRUST FOR AMERICAS HEALTH
522265888	NATIONAL ASSOCIATION FOR PUBLIC HEALTH STATISTICS AND INFORMATION SYSTEMS
522268177	ASSOCIATION OF CATHOLIC COLLEGES AND UNIVERSITIES
522281384	CALVARY HEALTHCARE INC
522303126	HOPE FOR A HEALTHIER HUMANITY FOUNDATION INC
522303820	EHEALTH INITIATIVE
522305386	COMMUNITY HEALTH LEADERSHIP NETWORK INC
522305620	CHILDRENS ENVIRONMENTAL HEALTH NETWORK
522314150	EXELON NEW ENGLAND UNION POST-EMPLOYMENT MEDICAL SAVINGS ACCOUNT TRUST
522322791	HJF MEDICAL RESEARCH INTERNATIONAL INC
522337019	HEALTH AND ENVIRONMENTAL SCIENCES INSTITUTE
522337206	FOUNDATION FOR EHEALTH INITIATIVE
522345058	COUNCIL FOR AFFORDABLE HEALTH COVERAGE
522347324	CALVERT HEALTH SYSTEM INC
522358837	HEALTH CARE WITHOUT HARM
522362022	GLOBAL FUND FOR MENTAL HEALTH INC
522380576	CONNECTICUT ORAL HEALTH INITIATIVE INC
522381867	UNIVERSITY OF MARYLAND ORTHOPAEDIC TRAUMA ASSOCIATES PA
522384966	AMERICAN UNIVERSITY OF HEALTH SCIENCES FOUNDATION
522394793	FOUNDATION FOR FEMALE HEALTH AWARENESS INC
522402567	FRONTIER MEDICAL HOME CARE INC
522445383	SHEET METAL WORKERS LOCAL UNION 88 RETIREE HEALTH PLAN
522446955	DUBAI HARVARD FOUNDATION FOR MEDICAL RESEARCH INC
522450102	CLOSING THE GAP IN HEALTH CARE INC
526037388	AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC
526038269	MARYLAND ELECTRICAL INDUSTRY HEALTH FUND
526038494	SHEET METAL AIR RAIL AND TRANSPORTATION LOCAL 100 HEALTH BENEFIT PLAN
526038498	NATIONAL ASBESTOS WORKERS MEDICAL FUND FUND BOARD OF TRUSTEES
526038514	STONE AND MARBLE MASONS OF METRO WASHINGTON DC HEALTH AND WELFARE FD
526039004	TRUSTEES OF SHEET METAL WORKERS LU 100 BALTIMORE AREA HEALTH AND WELFARE
526039006	OPERATING ENGINEERS LOCAL NO 37 HEALTH AND WELFARE FUND
526039600	WOMENS BOARD OF MONTGOMERY GENERAL HOSPITAL
526041929	AMERICAN ASSOCIATION OF COLLEGES FOR TEACHER EDUCATION
526042256	INDUSTRIAL COLLEGE OF THE ARMED FORCES
526044428	UNITED FOOD AND COMMERCIAL WORKERS UNIONS AND PARTICIPATING EMPLOYERS HEALTH AND WELFARE FUND
526044512	PLUMBERS AND STEAMFITTERS LOCAL 486 MEDICAL FUND BOARD OF TRUSTEES
526046255	AUXILIARY OF THE MEMORIAL HOSPITAL AT EASTON MARYLAND INC
526047277	PLUMBERS AND STEAMFITTERS UNION LOCAL NO 10 HEALTH AND WELFARE FUND
526048357	COLLEGE PARK VOLUNTEER FIRE DEPARTMENT INC
526051383	BOARD OF TRUSTEES OF THE MID-ATLANTIC REGIONAL COUNCIL OF CARPENTERS HEALTH FU
526055592	TRUSTEES OF THE ENDOWMENT FUND OF THE UNIVERSITY OF MARYLAND
526056060	AMERICAN FEDERATION FOR MEDICAL RESEARCH
526056136	BEVERAGE AND BREWERY DRIVERS HEALTH AND WELFARE FUND
526056274	MEDSTAR HEALTH RESEARCH INSTITUTE
526057761	WASHINGTON WHOLESALERS HEALTH AND WELFARE FUND
526058419	WAREHOUSE EMPLOYEES UNION LOCAL NO 730 HEALTH AND WELFARE TRUST FUND
526061425	MARYLAND VETERINARY MEDICAL ASSOCIA INC
526064326	IRONWORKERS LOCAL UNION NO 16 HEALTH PLAN
526071274	ALUMNI ASSOCIATION OF THE NATIONAL WAR COLLEGE
526072849	HEALTH AND WELFARE TRUST FUND FOR IUOE LOCAL 99 AND 99A
526075346	AMERICAN COLLEGE OF PSYCHIATRISTS
526078381	ANNE ARUNDEL COMMUNITY COLLEGE FOUNDATION INC
526081729	HILLEL AT THE GEORGE WASHINGTON UNIVERSITY INC
526098777	METROPOLITAN DC PAVING INDUSTRY EMPLOYEE HEALTH AND WELFARE FUND
526112461	IRON WORKERS LOCAL NO 568 HEALTH AND WELFARE PLAN
526120210	ASSOCIATION OF COMMUNITY COLLEGE TRUSTEES
526148737	UNIVERSITY OF MARYLAND EYE ASSOCIATES PA
526279969	MID-SOUTH CARPENTERS REGIONAL COUNCIL HEALTH AND WELFARE FUND
526321234	PENINSULA GENERAL HOSPITAL INSURANCE TRUST
526397805	BRICKLAYERS AND ALLIED CRAFTWORKERS INTERNATIONAL HEALTH FUND
526405006	SHEET METAL OCCUPATIONAL HEALTH INSTITUTE TRUST INC
526644093	JOHNS HOPKINS UNIVERSITY RETIREE MEDICAL BENEFITS TRUST
526737391	NTCA REGIONAL RETIREE MEDICAL FUNDING TRUST I CO NATL TELECOMMUN COOP ASSOC
526748287	ASSOCIATED UNIVERSITIES INC RETIREE HEALTH BENEFIT TRUST
526775182	AURA RETIREE HEALTH BENEFIT TRUST
526909050	SHEET METAL WORKERS INTL ASSN STAFF RETIREE HEALTH FUND
527073317	NATIONAL EDUCATION ASSOCIATION AND AFFILIATE RETIREE HEALTH PLAN
527332235	APEA-AFT HEALTH AND WELFARE TRUST GEARY DENNIS TTEE
530108420	MEDICAL SOCIETY OF THE DISTRICT OF COLUMBIA
530159690	UNIVERSITY CLUB OF THE CITY OF WASHINGTON DC
530175639	CONSUMER HEALTHCARE PRODUCTS ASSOCIATION
530190932	PLUMBERS AND PIPEFITTERS MEDICAL FUND CO CARDAY ASSOCIATES
530196549	AMERICAN UNIVERSITY
530196569	AMERICAN ASSOCIATION OF COMMUNITY COLLEGES
530196583	CATHOLIC UNIVERSITY OF AMERICA
530196584	GEORGE WASHINGTON UNIVERSITY
530196597	MEDSTAR HEALTH VISITING NURSE ASSOCIATION INC
530196603	GEORGETOWN UNIVERSITY
530196640	TRINITY COLLEGE
530199180	TRUSTEES FOR HARVARD UNIVERSITY
530199507	GALLAUDET UNIVERSITY
530207840	HEATING PIPING AND REFRIGERATION MEDICAL FUND
530209136	JOINT BOARD OF TRUSTEES OF THE LOCAL 639 EMPLOYERS HEALTH TRUST FUND PLAN
530218578	TRANSIT EMPLOYEES HEALTH AND WELFARE PLAN
530227042	BAKERY AND CONFECTIONERY UNION AND INDUSTRY INTERNATIONAL HEALTH BENEFITS FUND
530234921	UNION MEDICAL CENTER INC CO JAMES S REGAN
530239502	AMERICAN PODIATRIC MEDICAL ASSOCIATION INC
530242962	PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION INC
530259954	NATIONAL ASSOCIATION OF COLLEGE AND UNIVERSITY BUSINESS OFFICERS
530260105	AMERICAN HEALTH CARE ASSOCIATION
536010805	NATIONAL MEDICAL ASSOCIATION
540129860	AVERETT UNIVERSITY
540169627	UNIVERSITY OF MARY WASHINGTON FOUNDATION
540177950	COLONNADE CLUB OF THE UNIVERSI VIRGINIA
540299956	MEDICAL SOCIETY OF VIRGINIA
540451628	MEDICAL COLLEGE OF VIRGINIA ALUMNI ASSOCIATION
540471667	UNIVERSITY OF MARY WASHINGTON ALUMNI ASSOCIATION
540485595	UNIVERSITY OF VIRGINIA ALUMNI ASSOCIATION
540505892	EMORY AND HENRY COLLEGE
540505906	HAMPDEN-SYDNEY COLLEGE
540505922	UNIVERSITY OF LYNCHBURG
540505934	NEWPORT NEWS GENERAL AND NONSECTARIAN HOSPITAL ASSOCIATION INC
540505940	RANDOLPH-MACON COLLEGE
540505941	RANDOLPH COLLEGE
540505945	ROANOKE COLLEGE
540505965	UNIVERSITY OF RICHMOND
540505977	WASHINGTON AND LEE UNIVERSITY
540505987	YOUNG MENS CHRISTIAN ASSOCIATION AT VIRGINIA POLYTECHNIC INSTITUTE AND STA TE UNIVERSITY INC
540505990	HAMPTON UNIVERSITY
540506306	BRIDGEWATER COLLEGE
540506314	HOLLINS UNIVERSITY CORPORATION
540506319	MARY BALDWIN UNIVERSITY
540506457	FERRUM COLLEGE
540524516	VIRGINIA UNION UNIVERSITY
540525605	SHENANDOAH UNIVERSITY
540536002	AMERICAN MEDICAL GROUP ASSOCIATION INC
540546962	UNIVERSITY OF VIRGINIA HOSPITAL AUXILIARY INC
540554396	VA FOUNDATION FOR INDEPENDENT COLLEGES
540556299	TEAMSTERS JOINT COUNCIL NO 83 OF VIRGINIA HEALTH AND WELFARE FUND
540568200	BLUEFIELD COLLEGE
540573801	MARYMOUNT UNIVERSITY
540575812	EASTERN MENNONITE UNIVERSITY
540619813	ROMAN EAGLE REHABILITATION AND HEALTH CARE CENTER INC
540646523	SOUTHERN VIRGINIA UNIVERSITY
540651801	FAUQUIER HOSPITAL AUXILIARY INC
540659817	LUNENBURG HEALTH SERVICES INC
540674170	UNIVERSITY OF VIRGINIA COMMUNITY CREDIT UNION
540678704	MENTAL HEALTH AMERICA OF FREDERICKSBURG
540701665	VIRGINIA HOSPITAL AND HEALTHCARE ASSOCIATION
540703132	MENTAL HEALTH AMERICA OF ROANOKE VALLEY INC
540714277	VIRGINIA UNIVERSITY OF LYNCHBURG
540734117	COLLEGE OF WILLIAM AND MARY FOUNDATION
540739279	MEDICAL SOCIETY OF NORTHERN VIRGINIA
540742852	ST MARYS HOSPITAL AUXILIARY
540757884	VIRGINIA COMMONWEALTH UNIVERSITY FOUNDATION
540784341	ATLANTIC UNIVERSITY
540789661	PARTNER FOR MENTAL HEALTH
540796066	VIRGINIA COLLEGE FUND
540801059	VA HOSPITAL RESEARCH AND EDUCATION FOUNDATION
540801060	WINCHESTER MEDICAL CENTER AUXILIARY IN
540807776	CERTIFIED MEDICAL REPRESENTATIVES INSTITUTE INC
540838566	UNIVERSITY OF VIRGINIA LAW SCHOOL FOUNDATION
540845138	GORDONSVILLE MEDICAL AID FUND INC
540887287	CENTRAL VIRGINIA HEALTH SERVICES INC
540887849	COUNCIL OF INDEPENDENT COLLEGES IN VIRGINIA INC
540917478	AUXILIARY TO JOHNSTON MEMORIAL HOSPITAL
540927792	HEALTH BRIGADE
540946734	LIBERTY UNIVERSITY INC
540977032	TIDEWATER EMERGENCY MEDICAL SERVICES COUNCIL INC
540988728	NATIONAL PARK HOSPITALITY ASSOCIATION
540990333	MEDICAL COLLEGE OF VA HOSPITAL AUX VCU DBA VCU MEDICAL CENTER AUXILIARY
540994710	WESTERN LEE COUNTY HEALTH CLINIC INC
541008445	BRICKLAYERS LOCAL 1 OF MD VA AND DC HEALTH AND WELFARE FUND
541010118	WESTERN VIRGINIA EMERGENCY MEDICAL SERVICES COUNCIL
541018133	AUGUSTA HEALTH CARE C U INC
541030637	CLINCH RIVER HEALTH SERVICES INC
541031618	AMERICAN HOSPITAL OF PARIS FOUNDATION
541045487	UNIVERSITY OF VIRGINIA PATENT FOUNDATION
541051113	LOUISA CO HEALTH CENTER COMMISSION
541061178	REGENT UNIVERSITY
541064500	PENINSULAS EMERGENCY MEDICAL SERVICES COUNCIL INC
541067816	VIRGINIA OSTEOPATHIC MEDICAL ASSOCIATION
541071867	INOVA HEALTH SYSTEM FOUNDATION
541074890	BLAND COUNTY MEDICAL CLINIC INC
541075253	SALTVILLE HEALTH CENTER COMMISSION
541083954	PENINSULA INSTITUTE FOR COMMUNITY HEALTH
541088024	BEDFORD COMMUNITY HEALTH FOUNDATION
541103176	HORIZON HEALTH SERVICES INC
541104941	SOUTHWEST VA EMERGENCY MEDICAL SERVICES COUNCIL INC
541112330	TRI-AREA COMMUNITY HEALTH
541116569	LIONS MEDICAL EYE BANK AND RESEARCH CENTER OF EASTERN VIRGINIA INC
541124769	UNIVERSITY OF VIRGINIA PHYSICIANS GROUP
541130296	JSARGEANT REYNOLDS COMMUNITY COLLEGE EDUCATION FOUNDATION INC
541143646	MARINE CORPS UNIVERSITY FOUNDATION INC
541150926	PAUL D CAMP COMMUNITY COLLEGE FOUNDATION
541156248	CHRISTOPHER NEWPORT UNIVERSITY EDUCATION FOUNDATION
541162381	WYTHEVILLE COMMUNITY COLLEGE EDUCATIONAL FOUNDATION INC
541167908	CENTRAL VIRGINIA COMMUNITY COLLEGE EDUCATIONAL FOUNDATIONINC
541168575	SOUTHWEST VIRGINIA COMMUNITY COLLEGE EDUCATIONAL FOUNDATION INC
541175620	MOUNTAIN EMPIRE COMMUNITY COLLEGE FOUNDATION INC
541185803	PATRICK HENRY COMMUNITY COLLEGE FOUNDATION
541201346	BON SECOURS RICHMOND HEALTHCARE FOUNDATION
541210450	RAPPAHANNOCK GENERAL HOSPITAL FOUNDATION INC
541213521	DANVILLE COMMUNITY COLLEGE EDUCATIONAL FOUNDATION INC
541217184	SENTARA MEDICAL GROUP
541222147	BLUE RIDGE HEALTH CENTER INC
541222456	COMFORTCARE WOMENS HEALTH
541224563	MARSHALL-WYTHE SCHOOL OF LAW FOUNDATION COLLEGE OF WILLIAM AND MARY
541240348	HOSPITAL HOSPITALITY HOUSE OF RICHMOND INC
541240646	MARY WASHINGTON HEALTHCARE
541251090	CATHOLIC DISTANCE UNIVERSITY
541252481	VIRGINIA ASSOCIATION FOR HEALTHCARE RESOURCE AND MATERIALS MGMT
541257935	HARTLAND INSTITUTE OF HEALTH AND EDUCATION
541264320	HEALTH QUALITY INNOVATORS
541271014	VIRGINIA BUSINESS COALITION ON HEALTH INC
541278830	CHILDRENS HEALTH SYSTEM INC
541278865	CHILDRENS HEALTH FOUNDATION
541278944	PRINCE WILLIAM HEALTH SYSTEM
541282624	SOUTHERN DOMINION HEALTH SYSTEMS INC
541283337	OPTIMA HEALTH PLAN
541287905	JOHNSON HEALTH CENTER
541328809	BLUE RIDGE COMMUNITY COLLEGE EDUCATIONAL FOUNDATION INC
541335178	VIRGINIA ASSOCIATION OF HEALTH PLANS
541366960	BEACH HEALTH CLINIC INC
541370198	WASHINGTON UNIVERSITY OF VIRGINIA
541373296	DR TERRY SINCLAIR HEALTH CLINIC INC
541379119	OLD DOMINION UNIVERSITY ALUMNI ASSOCIATION INC
541379348	GERMANNA COMMUNITY COLLEGE EDUCATIONAL FOUNDATION
541401355	MARTHA JEFFERSON HEALTH SERVICES CORPORATION
541431800	STONY CREEK COMMUNITY HEALTH CENTER
541434743	CHILDRENS MEDICAL MINISTRIES
541440734	ACCESS COLLEGE FOUNDATION
541448142	NATIONAL ASSOCIATION OF STATE MENTAL HEALTH PROGRAM DIRECTORS RESEARCH INSTIT
541450734	COLONIAL HEIGHTS FIRE AND EMERGENCY MEDICAL SERVICES
541459246	OLD DOMINION EMERGENCY MEDICAL SERVICES ALLIANCE INC
541479847	IVNA HEALTH SERVICES
541503260	ROANOKE EMERGENCY MEDICAL SERVICES
541504892	MINORITY HEALTH CONSORTIUM
541547596	DABNEY S LANCASTER COMMUNITY COLLEGE EDUCATIONAL FOUNDATION INC
541561851	FEDERATION OF STATE PHYSICIAN HEALTH PROGRAMS INC
541566451	CHILD HEALTH INVESTMENT PARTNERSHIP INC DBA CHIP OF ROANOKE VALLEY
541574182	VIRGINIA ASSOCIATION OF DURABLE MEDICAL EQUIPMENT COMPANIES
541581099	AMERICAN COLLEGE OF OSTEOPATHIC SURGEONS AFFILIATES
541583254	OSHER LIFELONG LEARNING INSTITUTE AT GEORGE MASON UNIVERSITY
541587464	AIR LINE PILOTS ASSOCIATION INTERNATIONAL RETIREMENT MEDICAL VEBA TRUST
541590912	TRI-COUNTY HEALTH CLINIC
541596412	COLLEGE OF EXPLORATION
541603842	GEORGE MASON UNIVERSITY FOUNDATION INC
541604094	CENTRA HEALTH FOUNDATION
541617773	VIRGINIA ASSOCIATION FOR HEALTH PE AND DANCE
541626757	PORTSMOUTH COMMUNITY HEALTH CENTER INC
541630847	PREVENT A LITTER VETERINARY HOSPITAL
541632197	ANDERSON CLINIC POST-GRADUATE MEDICAL EDUCATION FOUNDATION
541632549	JAMES MADISON UNIVERSITY REAL ESTATE FOUNDATION INC
541633556	AMERICAN ACADEMY OF HEALTH PHYSICS
541637118	JEFFERSON COLLEGE OF HEALTH SCIENCES EDUCATION FOUNDATION
541638774	UNIVERSITY OF VIRGINIAS COLLEGE AT WISE FOUNDATION INC
541639924	VIRGINIA HEALTH CARE FOUNDATION
541652356	HIGHLAND MEDICAL CENTER INC
541663905	WMBG AREA MEDICAL ASSISTANCE CORP DBA OLDE TOWNE MEDICAL AND DENTAL CENTER
541663921	NORTHERN VIRGINIA MENTAL HEALTH FOUNDATION INC
541666531	VIRGINIA COMMONWEALTH UNIVERSITY REAL ESTATE FOUNDATION
541667483	NORFOLK COMMUNITY COLLEGE CAMPUS CORP
541671355	VIRGINIA HEALTH INFORMATION
541677934	FREDERICKSBURG AREA REGIONAL HEALTH COUNCIL INC
541679279	NORTHERN NECK-MIDDLESEX FREE HEALTH CLINIC INC
541682176	UNIVERSITY OF VIRGINIA FOUNDATION
541687681	AMERICAN ASSOCIATION OF INTEGRATED HEALTHCARE DELIVERY SYSTEMS
541693739	CHESAPEAKE GENERAL HOSPITAL HEALTHCARE FOUNDATION
541699597	VIRGINIA COMMONWEALTH UNIVERSITY ALUMNI
541712364	SPRINGFIELD OFFICE SUPPLY INC EMPLOYEE MEDICAL PLAN
541720019	COLLEGE OF WILLIAM AND MARY REAL ESTATE FOUNDATION INC
541726771	OUR LADY OF HOPE HEALTH CENTER INC
541733690	SBC FOREIGN PROGRAMS INC CO SWEET BRIAR COLLEGE
541735279	HEALTHY CHESAPEAKE INC
541742215	CONSORTIUM FOR SOUTHEASTERN HYPERTENSION CONTROL INC
541745147	VIRGINIA ROWING ASSOCIATION AT THE UNIVERSITY OF VIRGINIA INC
541746974	FRIENDS OF THE UNIVERSITY OF WATERLOO FOUNDATION
541748225	COMMISSION ON ACCREDITATION OF MEDICAL PHYSICS EDUCATION PROGRAMS INC
541752058	SCHOOL-BASED HEALTH ALLIANCE
541752291	VIRGINIA RURAL HEALTH ASSOCIATION
541756821	AMERICAN OPEN UNIVERSITY
541760974	VIRGINIA PREMIER HEALTH PLAN INC
541778670	REGIONAL EMERGENCY MEDICAL SERVICES
541779894	FAITH BIBLE COLLEGE
541782012	UNIVERSITY MONTESSORI SCHOOL
541790550	UNIVERSITY HEALTH SERVICES INC
541801466	HALIFAX REGIONAL HEALTH SYSTEM INC
541807195	COLLEGE OF DIPLOMATES OF THE AMERICAN BOARD OF ENDODONTICS
541808901	VIRGINIA COMMONWEALTH UNIVERSITY SCHOOL OF ENGINEERING FOUNDATION
541831331	COMMUNITY MEMORIAL HOSPITAL FOUNDATION
541838292	COLLEGE ENTERPRISES INC
541843876	BON SECOURS DEPAUL HEALTH FOUNDATION
541849891	NEIGHBORHOOD HEALTH
541850911	OUR LADY OF PERPETUAL HELP HEALTH CENTER INC
541850915	OLIVET MEDICAL MINISTRY INC
541851377	BETHEL COLLEGE INC
541854399	VIRGINIA COMMONWEALTH UNIVERSITY INTELLECTUAL PROPERTY FOUNDATION
541856025	INSTITUTE FOR HEALTH AND PRODUCTIVITY MGMT
541857174	CHESAPEAKE MEDICAL GROUP INC
541859318	INTERNATIONAL ASSOCIATION OF MEDICAL SCIENCE EDUCATORS INC
541863192	CHRISTOPHER NEWPORT UNIVERSITY REAL ESTATE FOUNDATION
541865751	EASTERN SHORE COMMUNITY COLLEGE FOUNDATION
541865843	JAMES MADISON UNIVERSITY ALUMNI ASSOCIATION
541871642	AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION
541875242	NALC HEALTH BENEFIT PLAN FOR EMPLOYEES AND STAFF
541878008	VIRGINIA MEDICAL GROUP MANAGEMENT ASSOCIATION
541884190	CAPITAL AREA HEALTH NETWORK
541888252	WYTHEVILLE COMMUNITY COLLEGE SCHOLARSHIP FOUNDATION INC
541893166	CHILDRENS HEALTH INVESTMENT PROGRAM INC
541893621	LUTHERAN COLLEGE WASHINGTON CONSORTIUM
541897455	THOMAS JEFFERSON EMERGENCY MEDICAL SERVICES COUNCIL
541901169	LORD FAIRFAX EMERGENCY MEDICAL SERVICES COUNCIL INC
541919810	PATRICK HENRY COLLEGE
541924911	POTOMAC AND CHESAPEAKE ASSOC FOR COLLEGE ADMISSIONS COUNSELING INC
541932761	CHRISTIAN CONNECTIONS FOR INTERNATIONAL HEALTH
541937835	KUUMBA COMMUNITY HEALTH AND WELLNESS CENTER INC
541939910	LIBERTY UNIVERSITY FOUNDATION
541954969	VIRGINIA INTERNATIONAL UNIVERSITY
541959214	SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER AUXILIARY INC
541965057	CARILION BIOMEDICAL INSTITUTE
541968322	AFGHAN HEALTH DEVELOPMENT SERVICES INC
541972659	OUR HEALTH INC
541981938	MEDICAL AUTOMATION ORG INC
541990595	MEDICAL MISSIONARIES INC
542002314	COMMUNITY HEALTHCARE FOUNDATION INC
542003079	UNIVERSITY OF KARACHI ALUMNI A
542009312	COLLEGE FOUNDATION OF THE UNIVERSITY OF VIRGINIA
542010331	NATIONAL ASSOCIATION OF COLLEGE AUXILIARY SERVICE EDUCATION FNDTN
542011240	LOUDOUN HEALTHCARE FOUNDATION
542018151	BEACH HEALTH CLINIC FOUNDATION INC
542018263	OSHER LIFELONG LEARNING INSTITUTE AT THE UNIVERSITY OF VIRGINIA
542026502	PIEDMONT ACCESS TO HEALTH SVCS INC
542029476	HEALTHY FAMILIES RAPPAHANNOCK AREA
542031169	COMMUNITY COLLEGE BUSINESS OFFICERS
542031700	PATRICK HENRY COLLEGE FOUNDATION
542038877	CROSSROADS MEDICAL MISSION
542042365	AHC COMMUNITY HEALTH FOUNDATION
542046110	SOUTHWEST VIRGINIA COMMUNITY HEALTH SYSTEMS INC
542051046	COMMUNITY HEALTH ADVOCATES INC
542052107	EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATHIC MEDICINE
542061482	FREDERICKSBURG CHRISTIAN HEALTH CENTER INC
542061786	WARREN COUNTY COMMUNITY HEALTH COALITION INC
542065331	NEW YORK MEDICAL STAFF LEADERSHIP COUNCIL INC
542076455	MISSION HOSPITAL FOUNDATION
542080380	TAMPA BAY HEALTHCARE COLLABORATVE INC
542082673	SADLER HEALTH CENTER CORPORATION
542084125	UNIVERSITY OF MASSACHUSETTS AMHERST FOUNDATION INC
542084394	MEDICAL STAFF OF UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER
542090435	FRIENDS OF FORMAN CHRISTIAN COLLEGE INC
542101819	SHIPPENSBURG UNIVERSITY STUDENT SERVICES INCORPORATED
542103707	EAST BAY COLLEGE FUND
542113317	SOUTH CAROLINA STATE UNIVERSITY NATIONAL ALUMNI AS
542117989	NORTH TEXAS AREA COMMUNITY HEALTH CENTER
542164621	ST JOHNS MEDICAL SERVICES PC CO EPISCOPAL HEALTH SERVICES INC
542177545	TEAMSTERS LOCAL 77 HEALTH AND WELFARE FUND
546002462	UNIVERSITY OF SCIENCE AND PHILOSOPHY
546002953	DANVILLE REGIONAL MEDICAL CENTER AUXILIARY
546037928	ALUMNI BOARD OF TRUSTEES OF THE UNIVERSITY OF VIRGINIA ENDOWMENT FUND
546039600	VIRGINIA WESLEYAN UNIVERSITY
546039751	SHORE HEALTH FOUNDATION
546040266	MARY IMMACULATE HOSPITAL AUXILIARY
546041463	LOUISE OBICI MEMORIAL HOSPITAL AUXILIARY
546042106	VIRGINIA HOSPITAL CENTER ARLINGTON AUXILIARY INC CO SHIRLEY DAVIS
546043353	VIRGINIA VETERINARY MEDICAL ASSOCIATION INC
546046419	UNIVERSITY OF VIRGINIA DARDEN SCHOOL FOUNDATION
546047289	LONGWOOD UNIVERSITY FOUNDATION INC
546047293	AUXILIARY TO LYNCHBURG GENERAL HOSPITAL INC
546052014	OLD DOMINION UNIVERSITY EDUCATIONAL FOUNDATION
546052370	TIDEWATER ELECTRICAL INDUSTRY HEALTH FUND
546052945	UNIVERSITY OF VIRGINIA ENGINEERING FOUNDATION INC
546052951	VIRGINIA HEALTH CARE ASSOCIATION
546053660	MEDICAL COLLEGE OF VA FOUNDATION
546054289	SOCIETY OF THE ALUMNI OF THE COLLEGE OF WILLIAM AND MARY IN VIRGINIA INC
546055999	UNIVERSITY FILM AND VIDEO ASSOCIATION
546060503	VIRGINIA BAPTIST HOSPITAL AUXILIARY INC
546061871	HILLEL JEWISH CENTER AT UNIVERSITY OF VIRGINIA
546063258	GEORGE MASON UNIVERSITY INSTRUCTIONAL FOUNDATION INC
546068198	OLD DOMINION UNIVERSITY RESEARCH FOUNDATION
546068836	IRON WORKERS LOCAL 28 HEALTH AND WELFARE FUND OF RICHMOND VIRGINIA AREEA
